customerID,Churn,customer_gender,customer_SeniorCitizen,customer_Partner,customer_Dependents,customer_tenure,phone_PhoneService,phone_MultipleLines,internet_InternetService,internet_OnlineSecurity,internet_OnlineBackup,internet_DeviceProtection,internet_TechSupport,internet_StreamingTV,internet_StreamingMovies,account_Contract,account_PaperlessBilling,account_PaymentMethod,account_Charges_Monthly,account_Charges_Total,Cuentas_Diarias
6161-erdgd,0.0,male,0,1,1,71,1,yes,dsl,yes,no,yes,yes,yes,yes,one year,0,electronic check,85.45,6300.85,2.85
6161-uuuta,1.0,male,1,0,0,3,1,no,fiber optic,no,no,no,no,yes,no,month-to-month,1,electronic check,79.9,260.9,2.66
6164-haqtx,0.0,male,0,0,0,71,0,no,dsl,yes,yes,yes,yes,yes,no,two year,0,bank transfer (automatic),53.95,3888.65,1.8
6164-hxugh,0.0,female,0,1,1,6,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,19.85,119.3,0.66
6166-ilmny,1.0,female,0,0,0,2,1,no,fiber optic,no,no,no,no,no,no,month-to-month,0,bank transfer (automatic),69.75,144.55,2.33
6166-yipfo,0.0,male,0,1,0,72,0,no,dsl,yes,yes,yes,yes,yes,yes,two year,1,electronic check,64.7,4746.05,2.16
6168-wfvvf,1.0,female,1,0,0,3,1,no,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,70.3,235.5,2.34
6168-ybynp,0.0,male,0,0,0,59,1,yes,fiber optic,no,yes,yes,yes,yes,yes,month-to-month,1,electronic check,111.35,6519.75,3.71
6169-pgncd,0.0,female,0,0,0,57,1,no,dsl,yes,yes,yes,yes,yes,no,two year,1,credit card (automatic),74.3,4166.35,2.48
6169-ppetc,0.0,male,0,1,1,35,1,no,no,no,no,no,no,no,no,two year,0,bank transfer (automatic),20.5,759.35,0.68
6171-ztvyb,0.0,male,0,1,0,43,1,yes,dsl,yes,yes,no,yes,no,no,month-to-month,0,bank transfer (automatic),66.25,2907.35,2.21
6172-fecyy,1.0,male,0,1,1,49,1,yes,fiber optic,no,no,no,no,yes,no,month-to-month,0,electronic check,84.5,4254.85,2.82
6173-golsu,0.0,male,1,1,0,67,1,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,1,credit card (automatic),94.65,6079.0,3.16
6173-itpwd,1.0,male,0,1,0,47,1,yes,fiber optic,no,yes,yes,no,no,no,month-to-month,1,bank transfer (automatic),83.35,4065.0,2.78
6174-nrbtz,0.0,male,0,0,0,46,0,no,dsl,yes,no,no,no,no,no,one year,1,bank transfer (automatic),30.75,1489.3,1.02
6175-irfit,0.0,male,0,0,0,5,1,no,fiber optic,no,no,no,no,no,yes,month-to-month,0,mailed check,78.75,426.35,2.62
6176-yjwas,0.0,male,0,1,0,72,1,yes,fiber optic,yes,yes,yes,no,yes,no,two year,1,credit card (automatic),97.95,7114.25,3.26
6177-pevra,0.0,female,0,0,0,48,1,no,dsl,yes,yes,no,no,no,no,two year,0,credit card (automatic),55.5,2627.35,1.85
6178-kfnhs,1.0,female,0,0,1,12,1,yes,fiber optic,yes,no,no,no,no,no,month-to-month,1,electronic check,78.3,909.25,2.61
6179-gjpso,1.0,female,1,0,0,43,1,no,fiber optic,yes,yes,no,yes,yes,yes,month-to-month,1,credit card (automatic),108.15,4600.7,3.6
6180-ybiqi,0.0,male,0,0,0,5,0,no,dsl,no,no,no,no,no,no,month-to-month,0,mailed check,24.3,100.2,0.81
6181-axxyf,0.0,male,0,1,1,72,1,yes,no,no,no,no,no,no,no,two year,0,credit card (automatic),24.75,1859.1,0.82
6184-dyuob,0.0,female,0,1,0,3,1,no,no,no,no,no,no,no,no,month-to-month,1,mailed check,19.6,55.25,0.65
6185-tasnn,0.0,male,1,0,0,1,1,no,dsl,no,no,no,no,no,no,month-to-month,0,electronic check,46.3,46.3,1.54
6188-uxbbr,0.0,female,0,1,0,38,1,no,no,no,no,no,no,no,no,one year,1,credit card (automatic),20.25,814.75,0.68
6194-hbgqn,0.0,male,0,0,0,51,1,yes,dsl,yes,yes,yes,yes,yes,no,one year,1,credit card (automatic),81.15,4126.2,2.7
6195-melti,0.0,male,0,0,0,57,1,no,dsl,no,yes,no,yes,no,no,one year,1,mailed check,54.65,3134.7,1.82
6196-hbobz,0.0,male,0,1,0,65,1,yes,fiber optic,yes,yes,yes,no,yes,no,two year,1,electronic check,99.35,6347.55,3.31
6198-pnnsz,0.0,female,0,1,0,56,1,yes,fiber optic,yes,yes,yes,no,yes,yes,one year,0,bank transfer (automatic),109.8,6109.65,3.66
6198-rtpmf,0.0,female,0,1,0,17,1,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,0,electronic check,92.6,1579.7,3.09
6198-zfioj,0.0,female,0,0,0,5,1,yes,fiber optic,no,no,no,no,no,no,month-to-month,0,electronic check,75.6,402.5,2.52
6199-ipcao,0.0,female,0,1,1,29,1,yes,no,no,no,no,no,no,no,two year,0,mailed check,26.1,692.55,0.87
6199-iwkgc,0.0,female,1,1,0,46,1,yes,fiber optic,no,no,no,yes,yes,yes,one year,0,electronic check,100.25,4753.85,3.34
6202-dyyfx,0.0,female,0,0,0,22,1,yes,fiber optic,no,no,no,no,no,no,one year,1,credit card (automatic),76.0,1783.6,2.53
6202-jvyeu,0.0,male,0,0,0,9,1,no,no,no,no,no,no,no,no,one year,1,electronic check,19.9,164.6,0.66
6203-hbzpa,0.0,male,0,0,0,52,0,no,dsl,yes,yes,yes,yes,yes,yes,two year,0,credit card (automatic),63.9,3334.95,2.13
6204-ieuxj,1.0,female,0,0,0,3,1,no,fiber optic,no,no,yes,yes,no,no,month-to-month,0,credit card (automatic),80.1,217.55,2.67
6207-wiolx,1.0,female,0,1,1,25,0,no,dsl,yes,yes,yes,no,yes,yes,month-to-month,1,credit card (automatic),58.6,1502.65,1.95
6210-kbbpi,1.0,male,1,0,0,9,1,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,1,credit card (automatic),99.45,919.4,3.32
6211-whmya,0.0,female,1,0,0,64,0,no,dsl,no,yes,no,yes,yes,no,month-to-month,1,electronic check,43.85,2751.0,1.46
6211-wwltf,0.0,male,0,1,0,63,1,no,fiber optic,yes,no,yes,no,yes,yes,two year,0,credit card (automatic),99.7,6330.4,3.32
6212-atmlk,0.0,female,0,0,0,50,1,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,1,electronic check,95.7,4729.75,3.19
6214-edakz,1.0,female,0,1,1,22,1,no,dsl,no,yes,no,yes,no,no,month-to-month,0,electronic check,55.15,1206.05,1.84
6215-nqcpy,0.0,male,0,0,0,15,1,yes,fiber optic,yes,no,no,no,yes,yes,month-to-month,1,electronic check,99.7,1566.75,3.32
6217-kdywc,0.0,male,0,0,1,57,1,no,no,no,no,no,no,no,no,two year,1,mailed check,19.6,1170.55,0.65
6217-towgs,0.0,female,0,1,0,17,1,yes,dsl,no,yes,no,no,yes,yes,month-to-month,1,bank transfer (automatic),75.4,1322.55,2.51
6218-knubd,0.0,male,0,0,0,6,1,no,dsl,no,yes,no,no,yes,no,month-to-month,0,electronic check,59.45,357.6,1.98
6221-avqyl,1.0,male,0,0,0,2,1,yes,fiber optic,no,no,no,no,no,no,month-to-month,1,credit card (automatic),73.25,131.05,2.44
6223-dhjgv,0.0,female,0,0,0,42,1,no,no,no,no,no,no,no,no,one year,1,mailed check,20.65,958.1,0.69
6227-fbdxh,0.0,male,0,1,0,69,1,yes,fiber optic,no,no,yes,no,yes,yes,one year,0,bank transfer (automatic),99.5,6841.45,3.32
6227-hwpwx,1.0,female,0,0,1,15,1,no,fiber optic,no,no,no,no,no,no,month-to-month,0,bank transfer (automatic),69.0,994.8,2.3
6229-lsckb,0.0,male,1,0,0,6,1,no,fiber optic,no,no,no,no,yes,no,month-to-month,1,electronic check,79.7,497.6,2.66
6229-uolql,0.0,male,0,1,1,56,0,no,dsl,yes,yes,no,yes,yes,no,one year,1,mailed check,52.0,2884.9,1.73
6230-bsuxy,1.0,female,1,0,0,1,1,no,fiber optic,no,no,yes,no,no,yes,month-to-month,1,electronic check,85.0,85.0,2.83
6231-wfgfh,0.0,male,0,1,1,4,1,no,no,no,no,no,no,no,no,month-to-month,1,mailed check,20.5,77.6,0.68
6233-hxjmx,0.0,female,0,0,0,45,1,yes,fiber optic,no,no,yes,no,no,yes,month-to-month,1,credit card (automatic),89.3,4192.15,2.98
6234-pfpxl,0.0,male,0,1,0,22,1,yes,fiber optic,yes,no,no,yes,yes,no,month-to-month,0,credit card (automatic),95.9,2234.95,3.2
6234-raapl,0.0,female,0,1,1,72,1,yes,fiber optic,yes,yes,no,yes,yes,no,two year,0,bank transfer (automatic),99.9,7251.7,3.33
6235-vdhom,1.0,female,1,0,0,5,0,no,dsl,no,yes,no,no,no,no,month-to-month,0,electronic check,28.45,131.05,0.95
6240-eurks,1.0,female,0,0,1,18,0,no,dsl,no,no,no,no,no,yes,month-to-month,1,electronic check,35.0,553.0,1.17
6242-fegfd,0.0,male,0,1,0,66,1,yes,fiber optic,yes,yes,yes,yes,no,no,two year,0,mailed check,96.6,6424.25,3.22
6242-mbhpk,0.0,female,1,1,0,23,1,no,fiber optic,yes,no,no,no,yes,yes,month-to-month,1,electronic check,95.1,2326.05,3.17
6242-sgyts,0.0,male,0,1,1,62,1,yes,fiber optic,yes,yes,no,no,yes,no,one year,1,credit card (automatic),94.95,5791.85,3.16
6243-ozgfh,0.0,female,0,0,0,23,0,no,dsl,no,no,no,no,yes,yes,month-to-month,1,electronic check,44.95,996.85,1.5
6244-besbm,0.0,male,0,1,1,69,1,no,fiber optic,no,no,no,yes,yes,yes,two year,1,credit card (automatic),95.2,6671.7,3.17
6248-bshkg,0.0,male,0,1,1,61,1,no,no,no,no,no,no,no,no,one year,0,mailed check,20.4,1226.45,0.68
6248-tkcqv,0.0,female,0,1,1,70,1,yes,dsl,yes,no,no,yes,yes,yes,two year,1,bank transfer (automatic),80.6,5460.2,2.69
6250-cggun,0.0,male,0,0,0,54,1,no,fiber optic,yes,no,yes,yes,no,no,one year,0,electronic check,84.4,4484.05,2.81
6252-dfgtk,0.0,female,0,1,0,37,1,yes,dsl,yes,no,yes,yes,no,no,one year,0,credit card (automatic),68.1,2479.25,2.27
6253-gnhwh,0.0,female,0,1,1,71,1,yes,dsl,yes,yes,yes,yes,no,no,two year,0,mailed check,71.1,5224.95,2.37
6253-wrfhy,0.0,male,0,1,1,13,1,no,dsl,no,no,no,no,yes,yes,one year,1,electronic check,64.75,877.35,2.16
6257-dtayd,0.0,male,0,1,0,71,1,yes,fiber optic,no,yes,no,yes,yes,yes,two year,1,credit card (automatic),104.15,7365.3,3.47
6257-rjohi,0.0,male,0,0,0,4,1,no,dsl,no,no,no,yes,no,no,month-to-month,1,mailed check,50.8,202.3,1.69
6258-ngcng,0.0,male,0,0,0,7,1,yes,no,no,no,no,no,no,no,month-to-month,0,mailed check,23.5,173.0,0.78
6258-pvzwj,0.0,male,0,1,0,68,1,yes,dsl,yes,yes,yes,yes,yes,yes,two year,1,credit card (automatic),90.8,6302.85,3.03
6259-wjqlc,0.0,male,1,0,0,32,1,yes,fiber optic,no,no,yes,no,no,no,month-to-month,1,credit card (automatic),81.1,2619.25,2.7
6260-onulr,0.0,male,0,0,0,1,1,no,dsl,no,no,no,no,yes,yes,month-to-month,1,mailed check,62.8,62.8,2.09
6260-xlacs,0.0,male,0,0,0,4,1,no,no,no,no,no,no,no,no,one year,0,mailed check,19.7,117.8,0.66
6261-lhrtg,0.0,female,0,0,0,26,1,no,dsl,no,yes,yes,no,no,no,month-to-month,1,credit card (automatic),54.75,1406.9,1.82
6261-rcvns,1.0,female,0,0,0,42,1,no,dsl,yes,yes,yes,yes,no,yes,one year,0,credit card (automatic),73.9,3160.55,2.46
6265-frmtq,0.0,male,0,0,0,31,1,no,no,no,no,no,no,no,no,two year,0,bank transfer (automatic),20.4,609.1,0.68
6265-sxwbu,0.0,male,0,1,1,69,1,yes,fiber optic,no,yes,yes,no,yes,no,one year,0,credit card (automatic),95.75,6511.25,3.19
6266-qhojz,0.0,female,0,0,0,65,1,yes,fiber optic,yes,yes,no,yes,no,no,one year,1,electronic check,89.85,5844.65,2.99
6267-dcffz,0.0,female,1,1,0,30,1,yes,fiber optic,no,yes,no,no,yes,no,month-to-month,1,electronic check,90.05,2627.2,3.0
6270-omfiw,1.0,male,0,1,0,60,1,no,fiber optic,no,yes,no,no,yes,yes,one year,1,electronic check,94.4,5610.25,3.15
6275-yduvo,1.0,female,0,0,0,2,1,no,fiber optic,no,no,yes,no,no,yes,month-to-month,1,mailed check,86.2,178.7,2.87
6278-fepbz,0.0,female,0,0,0,9,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,20.25,186.15,0.68
6281-fkews,0.0,female,0,0,0,44,0,no,dsl,no,no,yes,no,yes,yes,one year,1,electronic check,49.05,2265.0,1.64
6283-gitpx,0.0,male,0,0,1,71,1,no,dsl,yes,yes,yes,yes,yes,no,two year,1,credit card (automatic),76.9,5522.7,2.56
6284-ahooq,1.0,male,1,0,0,22,1,yes,fiber optic,no,no,no,yes,yes,no,month-to-month,1,bank transfer (automatic),90.5,1910.6,3.02
6284-kmnuf,0.0,female,0,1,0,56,1,yes,fiber optic,yes,no,no,no,yes,yes,one year,1,electronic check,98.0,5270.6,3.27
6285-ftqbf,0.0,male,0,1,1,72,1,yes,no,no,no,no,no,no,no,two year,0,credit card (automatic),25.55,1867.7,0.85
6286-suuwt,0.0,male,0,0,0,1,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,19.95,19.95,0.66
6286-zhaok,0.0,female,0,1,1,20,1,yes,no,no,no,no,no,no,no,month-to-month,1,bank transfer (automatic),25.55,507.4,0.85
6288-chqjb,0.0,female,0,1,1,54,1,no,dsl,yes,no,yes,yes,no,yes,two year,0,bank transfer (automatic),69.95,3871.85,2.33
6288-lbear,0.0,female,0,0,0,23,1,no,fiber optic,no,yes,no,yes,no,no,month-to-month,1,mailed check,79.1,1783.75,2.64
6289-cpnld,1.0,male,0,1,1,33,1,no,dsl,no,no,yes,yes,yes,yes,one year,1,mailed check,73.9,2405.05,2.46
6292-tosss,0.0,male,0,0,0,50,1,yes,no,no,no,no,no,no,no,two year,0,bank transfer (automatic),24.9,1195.25,0.83
6295-osinb,0.0,male,0,1,0,72,1,yes,fiber optic,yes,yes,yes,no,yes,yes,two year,1,electronic check,109.65,7880.25,3.66
6296-ddoor,0.0,female,0,0,0,19,1,no,dsl,no,yes,no,no,yes,no,one year,0,electronic check,58.2,1045.25,1.94
6297-noopg,0.0,female,0,1,0,70,1,yes,fiber optic,no,yes,yes,yes,yes,yes,two year,1,electronic check,110.5,7752.05,3.68
6298-qdfnh,1.0,male,0,0,0,22,1,yes,fiber optic,no,yes,no,no,no,no,month-to-month,1,electronic check,79.35,1730.35,2.64
6300-bwmjx,0.0,female,0,1,0,59,1,yes,fiber optic,no,no,yes,yes,yes,no,month-to-month,0,electronic check,93.35,5386.5,3.11
6302-jgyrj,1.0,male,0,0,1,31,1,yes,dsl,no,yes,no,yes,yes,yes,one year,1,mailed check,79.45,2587.7,2.65
6303-kfwsl,0.0,female,0,0,0,29,1,yes,dsl,no,yes,no,no,no,no,one year,1,electronic check,55.25,1620.2,1.84
6304-ijfsq,1.0,male,0,0,0,3,1,no,dsl,no,yes,no,no,no,no,month-to-month,1,mailed check,49.9,130.1,1.66
6305-ylbmm,1.0,male,0,0,0,69,1,no,fiber optic,no,yes,yes,yes,yes,yes,one year,1,bank transfer (automatic),104.05,7262.0,3.47
6308-cqrbu,0.0,female,0,1,0,71,1,yes,fiber optic,no,yes,yes,yes,yes,yes,two year,0,electronic check,109.25,7707.7,3.64
6311-ueume,1.0,female,0,0,0,29,1,no,fiber optic,no,no,no,no,yes,no,month-to-month,1,electronic check,78.9,2384.15,2.63
6313-gidit,1.0,male,1,0,0,53,0,no,dsl,no,yes,yes,no,yes,yes,month-to-month,1,electronic check,54.45,2854.55,1.82
6317-ypkdh,1.0,female,0,0,0,1,0,no,dsl,no,yes,no,no,no,no,month-to-month,0,bank transfer (automatic),29.95,29.95,1.0
6319-iejwj,1.0,male,0,1,1,20,1,no,fiber optic,no,no,no,no,yes,yes,month-to-month,1,electronic check,90.2,1776.55,3.01
6319-qsusr,0.0,female,0,0,1,11,1,no,no,no,no,no,no,no,no,month-to-month,0,credit card (automatic),19.7,216.2,0.66
6322-hrpfa,0.0,male,0,1,1,49,1,no,dsl,yes,yes,no,yes,no,no,month-to-month,0,credit card (automatic),59.6,2970.3,1.99
6322-pjjdj,0.0,male,0,1,0,49,1,no,fiber optic,no,yes,no,no,yes,yes,two year,1,electronic check,94.8,4690.65,3.16
6323-aybrx,1.0,male,0,0,0,59,1,no,no,no,no,no,no,no,no,two year,0,mailed check,19.35,1099.6,0.64
6326-mttxk,1.0,male,0,0,0,8,1,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,0,electronic check,100.85,819.55,3.36
6328-zpbgn,1.0,female,1,0,0,11,1,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,1,bank transfer (automatic),95.15,997.65,3.17
6330-jklpc,1.0,male,0,1,0,11,1,yes,fiber optic,no,yes,no,no,no,no,month-to-month,1,bank transfer (automatic),80.5,896.9,2.68
6331-ewieb,1.0,male,0,0,0,20,1,yes,fiber optic,no,no,no,no,yes,no,month-to-month,1,electronic check,85.25,1734.5,2.84
6331-lwdtq,1.0,male,0,0,0,10,1,yes,dsl,no,no,no,no,yes,yes,month-to-month,1,credit card (automatic),72.15,794.25,2.41
6332-fbzri,0.0,male,0,1,1,67,1,yes,dsl,yes,yes,yes,yes,no,no,one year,1,credit card (automatic),69.35,4653.25,2.31
6333-ydvlt,0.0,male,0,0,0,65,1,yes,fiber optic,yes,no,yes,yes,yes,yes,one year,1,credit card (automatic),110.0,7138.65,3.67
6338-avwcy,1.0,male,0,0,0,3,0,no,dsl,no,no,yes,no,yes,no,month-to-month,1,mailed check,40.15,130.75,1.34
6339-dklmk,0.0,female,0,0,0,13,0,no,dsl,no,yes,no,no,no,no,month-to-month,1,electronic check,31.65,389.95,1.06
6339-rzcbj,0.0,male,0,0,0,48,1,no,dsl,no,yes,yes,yes,yes,yes,two year,0,credit card (automatic),78.9,3771.5,2.63
6339-tbelp,0.0,male,0,0,0,71,1,yes,fiber optic,no,no,yes,yes,no,no,two year,1,credit card (automatic),86.4,6172.0,2.88
6339-ypsah,0.0,male,0,0,0,9,1,no,fiber optic,no,no,yes,no,no,no,month-to-month,1,electronic check,73.8,704.3,2.46
6340-dacft,0.0,female,0,1,1,50,1,no,no,no,no,no,no,no,no,two year,0,credit card (automatic),20.55,1070.25,0.68
6341-aevkx,0.0,female,0,1,0,62,1,no,fiber optic,yes,no,yes,yes,yes,yes,one year,1,electronic check,104.3,6613.65,3.48
6341-jvqgf,0.0,female,0,1,1,31,1,no,dsl,yes,no,yes,yes,yes,yes,one year,1,mailed check,81.15,2545.75,2.7
6344-sfjvh,0.0,female,0,0,0,20,0,no,dsl,no,no,no,no,no,no,month-to-month,0,credit card (automatic),24.9,505.95,0.83
6345-fzoqh,0.0,male,0,1,0,69,1,no,no,no,no,no,no,no,no,two year,0,mailed check,19.9,1363.45,0.66
6345-hoves,0.0,male,0,0,0,34,0,no,dsl,no,no,no,no,no,no,month-to-month,1,bank transfer (automatic),25.05,852.7,0.84
6345-ulyrw,1.0,male,1,1,0,44,1,yes,fiber optic,no,yes,no,no,no,yes,one year,0,mailed check,88.4,3912.9,2.95
6347-dcuik,1.0,male,0,0,0,10,1,yes,fiber optic,no,no,no,no,no,no,month-to-month,1,mailed check,74.15,811.8,2.47
6348-snfus,0.0,male,0,1,1,72,0,no,dsl,yes,yes,yes,yes,no,yes,two year,1,credit card (automatic),55.45,4179.2,1.85
6349-jdhqp,0.0,female,0,0,0,53,1,no,no,no,no,no,no,no,no,two year,0,credit card (automatic),19.85,1049.6,0.66
6350-xfygw,0.0,male,1,0,0,4,1,no,fiber optic,no,no,yes,no,yes,yes,month-to-month,1,electronic check,94.75,422.4,3.16
6351-scjkt,0.0,male,0,0,0,3,0,no,dsl,yes,no,yes,yes,no,no,month-to-month,0,mailed check,41.35,107.25,1.38
6352-giggq,0.0,male,0,0,0,67,1,yes,dsl,yes,yes,yes,yes,yes,yes,one year,1,bank transfer (automatic),88.8,5903.15,2.96
6352-twcau,1.0,female,0,0,0,35,1,yes,fiber optic,no,no,no,no,yes,no,month-to-month,1,electronic check,86.45,3029.1,2.88
6353-brmma,0.0,female,0,1,1,54,1,yes,fiber optic,yes,yes,no,no,yes,yes,month-to-month,1,bank transfer (automatic),104.1,5645.8,3.47
6356-elrkd,1.0,female,0,0,0,1,1,no,fiber optic,yes,no,no,no,yes,yes,month-to-month,1,electronic check,95.6,95.6,3.19
6357-jjpqt,0.0,female,0,0,0,3,1,no,fiber optic,no,no,no,no,yes,no,month-to-month,1,electronic check,80.5,232.35,2.68
6358-lyngm,1.0,male,0,0,0,1,1,yes,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,74.9,74.9,2.5
6360-svnwv,0.0,female,1,0,0,31,1,no,fiber optic,yes,no,no,no,no,no,month-to-month,1,credit card (automatic),73.55,2094.65,2.45
6362-qhafm,0.0,male,0,1,0,42,1,yes,fiber optic,no,no,yes,yes,yes,yes,one year,1,electronic check,108.3,4586.15,3.61
6365-hitvu,0.0,female,0,1,1,71,1,no,dsl,yes,yes,yes,yes,yes,yes,two year,0,credit card (automatic),87.25,6328.7,2.91
6365-mtgzx,1.0,male,0,0,0,24,1,no,fiber optic,no,no,no,yes,yes,yes,month-to-month,1,electronic check,96.0,2122.45,3.2
6366-xivkz,0.0,female,0,1,1,13,1,no,dsl,yes,no,yes,no,no,yes,month-to-month,1,mailed check,63.15,816.8,2.1
6366-zgqgl,1.0,male,0,0,0,1,0,no,dsl,no,no,no,no,no,no,month-to-month,0,bank transfer (automatic),24.8,24.8,0.83
6368-nwmce,0.0,female,0,0,0,38,1,yes,dsl,no,yes,no,yes,no,yes,month-to-month,0,credit card (automatic),68.15,2656.3,2.27
6368-tzzdt,0.0,male,0,1,1,4,1,no,no,no,no,no,no,no,no,two year,0,credit card (automatic),19.5,96.85,0.65
6369-mcako,0.0,female,0,1,1,68,1,yes,dsl,yes,yes,yes,yes,yes,yes,two year,1,bank transfer (automatic),89.05,6185.8,2.97
6370-zvhdv,0.0,female,0,1,0,61,1,yes,no,no,no,no,no,no,no,two year,0,bank transfer (automatic),25.3,1554.9,0.84
6371-nzyeg,0.0,male,0,1,1,16,1,no,dsl,yes,no,yes,no,yes,no,two year,0,mailed check,64.25,1024.0,2.14
6372-rfvns,1.0,female,0,1,0,1,1,no,fiber optic,no,no,no,no,yes,no,month-to-month,0,electronic check,78.8,78.8,2.63
6374-afwox,0.0,male,0,1,0,46,1,no,dsl,yes,yes,yes,yes,no,no,two year,0,mailed check,65.65,3047.15,2.19
6374-ntqlp,0.0,male,1,1,1,72,1,no,fiber optic,yes,no,yes,yes,yes,yes,two year,1,credit card (automatic),104.1,7447.7,3.47
6376-gahqe,1.0,male,0,0,0,4,1,no,fiber optic,no,no,no,no,yes,no,month-to-month,0,electronic check,77.85,299.2,2.6
6377-kslxc,0.0,male,0,0,0,5,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,19.95,107.05,0.66
6377-whaox,0.0,female,0,1,0,60,1,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,1,electronic check,106.15,6411.25,3.54
6379-rxjrq,1.0,male,0,1,0,10,1,no,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,70.1,659.65,2.34
6380-arceh,0.0,male,0,0,0,1,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,20.2,20.2,0.67
6383-ztsiw,0.0,female,1,1,0,39,1,no,fiber optic,yes,yes,no,no,yes,yes,one year,0,mailed check,99.1,3877.95,3.3
6384-vmjhp,0.0,female,0,0,0,72,1,no,dsl,yes,yes,yes,yes,no,yes,two year,1,credit card (automatic),73.0,5265.2,2.43
6386-szzkh,1.0,female,0,1,1,49,1,yes,fiber optic,no,yes,yes,yes,yes,yes,two year,1,bank transfer (automatic),107.95,5293.2,3.6
6388-tabgu,0.0,male,0,0,1,62,1,no,dsl,yes,yes,no,no,no,no,one year,0,bank transfer (automatic),56.15,3487.95,1.87
6390-dsazx,1.0,female,0,0,1,1,1,no,fiber optic,yes,no,no,no,no,no,month-to-month,1,mailed check,73.6,73.6,2.45
6393-wryze,1.0,female,0,1,0,34,1,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,1,electronic check,97.65,3207.55,3.26
6394-hhhzm,0.0,male,0,0,0,3,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,20.7,57.5,0.69
6394-mfyng,1.0,female,0,0,0,48,1,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,1,bank transfer (automatic),107.4,5121.3,3.58
6397-jnzzg,1.0,female,1,1,0,43,0,no,dsl,no,yes,yes,no,yes,yes,month-to-month,0,credit card (automatic),55.55,2342.2,1.85
6400-bwqkw,1.0,female,0,0,0,6,1,yes,fiber optic,yes,no,no,no,no,no,month-to-month,1,electronic check,79.05,434.5,2.64
6402-ejmwf,0.0,male,0,0,0,4,1,no,dsl,no,no,no,no,no,yes,month-to-month,1,mailed check,55.3,238.5,1.84
6402-ssejg,0.0,female,0,0,0,25,0,no,dsl,yes,yes,yes,no,yes,yes,one year,0,electronic check,61.05,1540.2,2.03
6402-zfppi,1.0,female,1,0,0,25,1,yes,fiber optic,yes,yes,no,no,yes,yes,month-to-month,1,mailed check,102.8,2660.2,3.43
6407-gsjnl,0.0,female,0,0,0,51,1,yes,no,no,no,no,no,no,no,two year,0,bank transfer (automatic),24.95,1288.0,0.83
6407-utslv,0.0,female,1,0,0,2,1,no,fiber optic,no,yes,no,no,yes,no,month-to-month,1,bank transfer (automatic),83.8,163.7,2.79
6408-otubz,0.0,female,0,0,0,66,1,yes,fiber optic,yes,yes,yes,yes,yes,no,one year,1,bank transfer (automatic),104.55,6779.05,3.48
6408-whtef,0.0,male,0,1,1,72,1,yes,dsl,yes,yes,yes,yes,yes,yes,two year,1,mailed check,89.4,6376.55,2.98
6410-lefen,1.0,female,0,0,0,9,1,no,dsl,no,no,no,no,no,no,month-to-month,0,electronic check,45.15,416.45,1.5
6413-xkkpu,1.0,male,0,1,1,17,1,no,fiber optic,yes,no,yes,no,yes,no,month-to-month,1,electronic check,89.4,1539.45,2.98
6416-jnvrk,0.0,female,0,0,0,46,1,no,dsl,no,no,no,no,no,yes,one year,0,credit card (automatic),55.65,2688.85,1.86
6416-tvaih,1.0,male,0,1,1,1,1,no,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,68.5,68.5,2.28
6416-yjttb,0.0,male,0,0,0,11,1,no,fiber optic,yes,no,yes,no,no,no,month-to-month,1,bank transfer (automatic),79.5,795.65,2.65
6418-hnfed,0.0,male,0,1,0,51,1,no,dsl,yes,yes,yes,yes,yes,yes,two year,1,credit card (automatic),83.25,4089.45,2.78
6418-piqsp,0.0,female,0,1,0,62,1,no,dsl,yes,no,yes,yes,yes,yes,two year,0,mailed check,81.0,4985.9,2.7
6419-zttle,0.0,male,1,1,0,23,1,no,no,no,no,no,no,no,no,one year,1,electronic check,20.75,485.2,0.69
6421-szvem,0.0,female,0,1,1,28,1,no,fiber optic,yes,no,no,no,no,yes,one year,1,bank transfer (automatic),82.85,2320.8,2.76
6424-eleyh,1.0,female,0,1,0,3,1,yes,fiber optic,no,no,no,no,no,no,month-to-month,1,credit card (automatic),74.75,229.5,2.49
6425-jwtdv,0.0,male,0,1,0,48,1,no,no,no,no,no,no,no,no,two year,0,mailed check,19.25,855.1,0.64
